#peakID	chr	start	end	strand	PC1
chr22-29750000	chr22	29750000	29800000	+	1.14583499177628
chr22-29800000	chr22	29800000	29850000	+	1.18897050180124
chr22-29850000	chr22	29850000	29900000	+	1.14277797399168
chr22-29900000	chr22	29900000	29950000	+	1.0040122311211
chr22-29950000	chr22	29950000	30000000	+	0.927838315117594
chr22-30000000	chr22	30000000	30050000	+	0.860161538257552
chr22-30050000	chr22	30050000	30100000	+	0.905775669138481
chr22-30100000	chr22	30100000	30150000	+	1.00720774929924
chr22-30150000	chr22	30150000	30200000	+	1.18714153857894
chr22-30200000	chr22	30200000	30250000	+	1.35734512186015
chr22-30250000	chr22	30250000	30300000	+	1.03019907671689
chr22-30300000	chr22	30300000	30350000	+	1.1139924724618
chr22-30350000	chr22	30350000	30400000	+	1.31469926587374
chr22-30400000	chr22	30400000	30450000	+	1.2661889138651
chr22-30450000	chr22	30450000	30500000	+	1.05524674812838
chr22-30500000	chr22	30500000	30550000	+	1.0233962902943
chr22-30550000	chr22	30550000	30600000	+	0.978068387332505
chr22-30600000	chr22	30600000	30650000	+	1.04108567642269
chr22-30650000	chr22	30650000	30700000	+	1.16857682354604
chr22-30700000	chr22	30700000	30750000	+	1.08802405975426
chr22-30750000	chr22	30750000	30800000	+	1.11986980853067
chr22-30800000	chr22	30800000	30850000	+	1.26685833943189
chr22-30850000	chr22	30850000	30900000	+	1.1972331638917
chr22-30900000	chr22	30900000	30950000	+	0.932064005598434
chr22-30950000	chr22	30950000	31000000	+	0.936727988586781
chr22-31000000	chr22	31000000	31050000	+	1.12375334159351
chr22-31050000	chr22	31050000	31100000	+	1.01913060776161
chr22-31100000	chr22	31100000	31150000	+	1.07309304085768
chr22-31150000	chr22	31150000	31200000	+	1.13306290700663
chr22-31200000	chr22	31200000	31250000	+	1.25072409776208
chr22-31250000	chr22	31250000	31300000	+	1.17408955932464
chr22-31300000	chr22	31300000	31350000	+	1.07042018053171
chr22-31350000	chr22	31350000	31400000	+	1.17479389911303
chr22-31400000	chr22	31400000	31450000	+	1.06146350244897
chr22-31450000	chr22	31450000	31500000	+	1.13294245878677
chr22-31500000	chr22	31500000	31550000	+	1.07482502357599
chr22-31550000	chr22	31550000	31600000	+	0.854986131713764
chr22-31600000	chr22	31600000	31650000	+	0.897585352924234
chr22-31650000	chr22	31650000	31700000	+	0.753633622384282
chr22-31700000	chr22	31700000	31750000	+	0.673016506334823
chr22-31750000	chr22	31750000	31800000	+	0.808613646974593
chr22-31800000	chr22	31800000	31850000	+	1.00637854326045
chr22-31850000	chr22	31850000	31900000	+	0.75438955306007
chr22-31900000	chr22	31900000	31950000	+	0.545632371900922
chr22-31950000	chr22	31950000	32000000	+	0.553341848326729
chr22-32000000	chr22	32000000	32050000	+	0.385894178317573
chr22-32050000	chr22	32050000	32100000	+	-0.00445439236142153
chr22-32100000	chr22	32100000	32150000	+	-0.223276293615967
chr22-32150000	chr22	32150000	32200000	+	-0.0930661109330996
chr22-32200000	chr22	32200000	32250000	+	-0.246515520996104
chr22-32250000	chr22	32250000	32300000	+	-0.185559640728444
chr22-32300000	chr22	32300000	32350000	+	-0.394661410892056
chr22-32350000	chr22	32350000	32400000	+	-0.50643676360123
chr22-32400000	chr22	32400000	32450000	+	-0.53184863943783
chr22-32450000	chr22	32450000	32500000	+	-0.318650175696266
chr22-32500000	chr22	32500000	32550000	+	0.0572394576614396
chr22-32550000	chr22	32550000	32600000	+	0.35948010072373
chr22-32600000	chr22	32600000	32650000	+	0.370768829910019
chr22-32650000	chr22	32650000	32700000	+	0.3740683388096
chr22-32700000	chr22	32700000	32750000	+	0.359416417101154
chr22-32750000	chr22	32750000	32800000	+	0.124922607065094
chr22-32800000	chr22	32800000	32850000	+	-0.0699406711666412
chr22-32850000	chr22	32850000	32900000	+	-0.108097951859147
chr22-32900000	chr22	32900000	32950000	+	-0.425981187279617
chr22-32950000	chr22	32950000	33000000	+	-0.346154646687653
chr22-33000000	chr22	33000000	33050000	+	-0.250095417569763
chr22-33050000	chr22	33050000	33100000	+	-0.902595782515335
chr22-33100000	chr22	33100000	33150000	+	-1.32498135404462
chr22-33150000	chr22	33150000	33200000	+	-1.20013622720769
chr22-33200000	chr22	33200000	33250000	+	-1.25091190473316
chr22-33250000	chr22	33250000	33300000	+	-1.40296707171302
chr22-33300000	chr22	33300000	33350000	+	-1.36119220041777
chr22-33350000	chr22	33350000	33400000	+	-1.2698580532387
chr22-33400000	chr22	33400000	33450000	+	-1.33517877935717
chr22-33450000	chr22	33450000	33500000	+	-1.53879978422696
chr22-33500000	chr22	33500000	33550000	+	-1.65986791239411
chr22-33550000	chr22	33550000	33600000	+	-1.63163428122189
chr22-33600000	chr22	33600000	33650000	+	-1.60459400805509
chr22-33650000	chr22	33650000	33700000	+	-1.60061857415248
chr22-33700000	chr22	33700000	33750000	+	-1.63901722962175
chr22-33750000	chr22	33750000	33800000	+	-1.56723648309093
chr22-33800000	chr22	33800000	33850000	+	-1.40264060927364
chr22-33850000	chr22	33850000	33900000	+	-1.3272720763762
chr22-33900000	chr22	33900000	33950000	+	-1.45133437597989
chr22-33950000	chr22	33950000	34000000	+	-1.6172014318334
chr22-34000000	chr22	34000000	34050000	+	-1.59816584015948
chr22-34050000	chr22	34050000	34100000	+	-1.6176300605498
chr22-34100000	chr22	34100000	34150000	+	-1.66356785739216
chr22-34150000	chr22	34150000	34200000	+	-1.70790049357576
chr22-34200000	chr22	34200000	34250000	+	-1.68316368905857
chr22-34250000	chr22	34250000	34300000	+	-1.54535736349773
chr22-34300000	chr22	34300000	34350000	+	-1.42759123354844
chr22-34350000	chr22	34350000	34400000	+	-1.48355074527463
chr22-34400000	chr22	34400000	34450000	+	-1.6345159770999
chr22-34450000	chr22	34450000	34500000	+	-1.63984807594005
chr22-34500000	chr22	34500000	34550000	+	-1.62284785803079
chr22-34550000	chr22	34550000	34600000	+	-1.51116939939803
chr22-34600000	chr22	34600000	34650000	+	-1.50876722813755
chr22-34650000	chr22	34650000	34700000	+	-1.58575021550486
chr22-34700000	chr22	34700000	34750000	+	-1.69230136299149
chr22-34750000	chr22	34750000	34800000	+	-1.77957710619348
chr22-34800000	chr22	34800000	34850000	+	-1.71232135473315
chr22-34850000	chr22	34850000	34900000	+	-1.61962189964518
chr22-34900000	chr22	34900000	34950000	+	-1.60726361376024
chr22-34950000	chr22	34950000	35000000	+	-1.67479704711073
chr22-35000000	chr22	35000000	35050000	+	-1.56241474122342
chr22-35050000	chr22	35050000	35100000	+	-1.31501065367972
chr22-35100000	chr22	35100000	35150000	+	-1.27048652654425
chr22-35150000	chr22	35150000	35200000	+	-1.09825753544743
chr22-35200000	chr22	35200000	35250000	+	-0.856422684636396
chr22-35250000	chr22	35250000	35300000	+	-0.242745156503094
chr22-35300000	chr22	35300000	35350000	+	0.485861113841953
chr22-35350000	chr22	35350000	35400000	+	0.757432634917708
chr22-35400000	chr22	35400000	35450000	+	0.762121690039406
chr22-35450000	chr22	35450000	35500000	+	0.850152335091669
chr22-35500000	chr22	35500000	35550000	+	0.926612352918323
chr22-35550000	chr22	35550000	35600000	+	0.875705537377188
chr22-35600000	chr22	35600000	35650000	+	0.812658892755346
chr22-35650000	chr22	35650000	35700000	+	0.699135430578936
chr22-35700000	chr22	35700000	35750000	+	0.597731203603161
chr22-35750000	chr22	35750000	35800000	+	0.544933469791536
chr22-35800000	chr22	35800000	35850000	+	0.60524878469258
chr22-35850000	chr22	35850000	35900000	+	0.660067718116695
chr22-35900000	chr22	35900000	35950000	+	0.585501700791107
chr22-35950000	chr22	35950000	36000000	+	0.48106723418462
chr22-36000000	chr22	36000000	36050000	+	0.460894142920527
chr22-36050000	chr22	36050000	36100000	+	0.670021810873714
chr22-36100000	chr22	36100000	36150000	+	0.874515523386776
chr22-36150000	chr22	36150000	36200000	+	0.748015275672462
chr22-36200000	chr22	36200000	36250000	+	0.86050286416992
chr22-36250000	chr22	36250000	36300000	+	0.976264800080462
chr22-36300000	chr22	36300000	36350000	+	1.21620933778751
chr22-36350000	chr22	36350000	36400000	+	1.25642398374545
chr22-36400000	chr22	36400000	36450000	+	1.24435997272968
chr22-36450000	chr22	36450000	36500000	+	1.3781651631753
chr22-36500000	chr22	36500000	36550000	+	1.16362062243533
chr22-36550000	chr22	36550000	36600000	+	1.14483044036914
chr22-36600000	chr22	36600000	36650000	+	0.939648199594928
chr22-36650000	chr22	36650000	36700000	+	0.67965768095251
chr22-36700000	chr22	36700000	36750000	+	0.820849342491756
chr22-36750000	chr22	36750000	36800000	+	0.953281399747479
chr22-36800000	chr22	36800000	36850000	+	1.00892653601958
chr22-36850000	chr22	36850000	36900000	+	0.766554497891778
chr22-36900000	chr22	36900000	36950000	+	0.533955862743623
chr22-36950000	chr22	36950000	37000000	+	0.754074074523989
chr22-37000000	chr22	37000000	37050000	+	1.06158542640959
chr22-37050000	chr22	37050000	37100000	+	1.17908828586697
chr22-37100000	chr22	37100000	37150000	+	1.16126786820506
chr22-37150000	chr22	37150000	37200000	+	1.11895524390974
chr22-37200000	chr22	37200000	37250000	+	1.24533781594089
chr22-37250000	chr22	37250000	37300000	+	1.2641136906938
chr22-37300000	chr22	37300000	37350000	+	1.32439007919342
chr22-37350000	chr22	37350000	37400000	+	1.24122069435821
chr22-37400000	chr22	37400000	37450000	+	1.10560809441713
chr22-37450000	chr22	37450000	37500000	+	1.19751199744515
chr22-37500000	chr22	37500000	37550000	+	1.33531077311234
chr22-37550000	chr22	37550000	37600000	+	1.38958378137894
chr22-37600000	chr22	37600000	37650000	+	1.43860640170061
chr22-37650000	chr22	37650000	37700000	+	1.42076370983539
chr22-37700000	chr22	37700000	37750000	+	1.32032623991271
chr22-37750000	chr22	37750000	37800000	+	1.20396929810392
chr22-37800000	chr22	37800000	37850000	+	1.14250121195193
chr22-37850000	chr22	37850000	37900000	+	1.12582490500202
chr22-37900000	chr22	37900000	37950000	+	1.20389594730285
chr22-37950000	chr22	37950000	38000000	+	1.22814226841712
chr22-38000000	chr22	38000000	38050000	+	0.952145433364751
chr22-38050000	chr22	38050000	38100000	+	0.825527001655281
chr22-38100000	chr22	38100000	38150000	+	1.05018673303137
chr22-38150000	chr22	38150000	38200000	+	1.18792578411506
chr22-38200000	chr22	38200000	38250000	+	1.09027682124505
chr22-38250000	chr22	38250000	38300000	+	1.01247073741785
chr22-38300000	chr22	38300000	38350000	+	1.09535578052261
chr22-38350000	chr22	38350000	38400000	+	1.21352167072758
chr22-38400000	chr22	38400000	38450000	+	1.15824791532685
chr22-38450000	chr22	38450000	38500000	+	1.16666915525041
chr22-38500000	chr22	38500000	38550000	+	1.01586780284123
chr22-38550000	chr22	38550000	38600000	+	0.903117940542698
chr22-38600000	chr22	38600000	38650000	+	0.873707735465081
chr22-38650000	chr22	38650000	38700000	+	1.08649363351493
chr22-38700000	chr22	38700000	38750000	+	1.15564886730235
chr22-38750000	chr22	38750000	38800000	+	1.00523201750685
chr22-38800000	chr22	38800000	38850000	+	1.07243975052827
chr22-38850000	chr22	38850000	38900000	+	1.01734908444658
chr22-38900000	chr22	38900000	38950000	+	0.899461056455542
chr22-38950000	chr22	38950000	39000000	+	0.899670298074706
chr22-39000000	chr22	39000000	39050000	+	0.864589218464901
chr22-39050000	chr22	39050000	39100000	+	1.02734962369043
chr22-39100000	chr22	39100000	39150000	+	1.00717447477103
chr22-39150000	chr22	39150000	39200000	+	0.831078132824858
chr22-39200000	chr22	39200000	39250000	+	1.01961080958048
chr22-39250000	chr22	39250000	39300000	+	1.11154799770069
chr22-39300000	chr22	39300000	39350000	+	1.11565315154704
chr22-39350000	chr22	39350000	39400000	+	1.07476119147641
chr22-39400000	chr22	39400000	39450000	+	0.945463331287913
chr22-39450000	chr22	39450000	39500000	+	0.877751777215289
chr22-39500000	chr22	39500000	39550000	+	0.984088017448199
chr22-39550000	chr22	39550000	39600000	+	0.893210571645727
chr22-39600000	chr22	39600000	39650000	+	0.803753302886976
chr22-39650000	chr22	39650000	39700000	+	0.733301468877334
chr22-39700000	chr22	39700000	39750000	+	0.671437770355737
chr22-39750000	chr22	39750000	39800000	+	0.506036952521304
chr22-39800000	chr22	39800000	39850000	+	0.414889834209439
chr22-39850000	chr22	39850000	39900000	+	0.543478779472234
chr22-39900000	chr22	39900000	39950000	+	0.816616520802206
chr22-39950000	chr22	39950000	40000000	+	0.968650347846641
chr22-40000000	chr22	40000000	40050000	+	0.962055974457981
chr22-40050000	chr22	40050000	40100000	+	0.764216264928585
chr22-40100000	chr22	40100000	40150000	+	0.662299809684325
chr22-40150000	chr22	40150000	40200000	+	0.742490734067993
chr22-40200000	chr22	40200000	40250000	+	0.868115487491862
chr22-40250000	chr22	40250000	40300000	+	0.646889826134223
chr22-40300000	chr22	40300000	40350000	+	0.576961379537979
chr22-40350000	chr22	40350000	40400000	+	0.867199949591537
chr22-40400000	chr22	40400000	40450000	+	0.942497123069639
chr22-40450000	chr22	40450000	40500000	+	1.01146170293292
chr22-40500000	chr22	40500000	40550000	+	1.00041752906534
chr22-40550000	chr22	40550000	40600000	+	0.943130654677475
chr22-40600000	chr22	40600000	40650000	+	0.885538527527044
chr22-40650000	chr22	40650000	40700000	+	0.890154302091766
chr22-40700000	chr22	40700000	40750000	+	1.0138693987777
chr22-40750000	chr22	40750000	40800000	+	0.814895854185924
chr22-40800000	chr22	40800000	40850000	+	0.720380527987558
chr22-40850000	chr22	40850000	40900000	+	0.701578588692119
chr22-40900000	chr22	40900000	40950000	+	0.820631883570337
chr22-40950000	chr22	40950000	41000000	+	1.02874735197462
chr22-41000000	chr22	41000000	41050000	+	1.06299688462628
chr22-41050000	chr22	41050000	41100000	+	0.905473810849747
chr22-41100000	chr22	41100000	41150000	+	0.84062154884632
chr22-41150000	chr22	41150000	41200000	+	0.871703016664554
chr22-41200000	chr22	41200000	41250000	+	0.89870507809755
chr22-41250000	chr22	41250000	41300000	+	0.975023629886246
chr22-41300000	chr22	41300000	41350000	+	1.15379484986948
chr22-41350000	chr22	41350000	41400000	+	1.11641274506247
chr22-41400000	chr22	41400000	41450000	+	1.13760457132821
chr22-41450000	chr22	41450000	41500000	+	0.996478130248066
chr22-41500000	chr22	41500000	41550000	+	0.775221036580913
chr22-41550000	chr22	41550000	41600000	+	0.706761920005731
chr22-41600000	chr22	41600000	41650000	+	0.905439211605074
chr22-41650000	chr22	41650000	41700000	+	1.12937584866411
chr22-41700000	chr22	41700000	41750000	+	0.818633319762113
chr22-41750000	chr22	41750000	41800000	+	0.784246899982436
chr22-41800000	chr22	41800000	41850000	+	1.13943611441922
chr22-41850000	chr22	41850000	41900000	+	1.09343960022204
chr22-41900000	chr22	41900000	41950000	+	0.826404638486402
chr22-41950000	chr22	41950000	42000000	+	0.5650915054206
chr22-42000000	chr22	42000000	42050000	+	0.575192830875268
chr22-42050000	chr22	42050000	42100000	+	0.906968689760114
chr22-42100000	chr22	42100000	42150000	+	1.05236720419165
chr22-42150000	chr22	42150000	42200000	+	0.952851126208184
chr22-42200000	chr22	42200000	42250000	+	0.864416230318149
chr22-42250000	chr22	42250000	42300000	+	0.934464554562103
chr22-42300000	chr22	42300000	42350000	+	1.13463328173139
chr22-42350000	chr22	42350000	42400000	+	1.01411731362776
chr22-42400000	chr22	42400000	42450000	+	0.988602398254416
chr22-42450000	chr22	42450000	42500000	+	1.00374132569116
chr22-42500000	chr22	42500000	42550000	+	1.23490846083365
chr22-42550000	chr22	42550000	42600000	+	1.08963896712557
chr22-42600000	chr22	42600000	42650000	+	1.13417096659483
chr22-42650000	chr22	42650000	42700000	+	1.2123336326564
chr22-42700000	chr22	42700000	42750000	+	1.1026931348154
chr22-42750000	chr22	42750000	42800000	+	1.04793575949482
chr22-42800000	chr22	42800000	42850000	+	1.04340702874017
chr22-42850000	chr22	42850000	42900000	+	1.12445020522896
chr22-42900000	chr22	42900000	42950000	+	1.0075642888612
chr22-42950000	chr22	42950000	43000000	+	1.01774137833599
chr22-43000000	chr22	43000000	43050000	+	1.0712677535902
chr22-43050000	chr22	43050000	43100000	+	1.10015816919139
chr22-43100000	chr22	43100000	43150000	+	1.09436579055912
chr22-43150000	chr22	43150000	43200000	+	1.03131630513435
chr22-43200000	chr22	43200000	43250000	+	0.408841946964137
chr22-43250000	chr22	43250000	43300000	+	-0.0436282048361059
chr22-43300000	chr22	43300000	43350000	+	-0.0236334432700195
chr22-43350000	chr22	43350000	43400000	+	0.00993941441449673
chr22-43400000	chr22	43400000	43450000	+	-0.0412650534675018
chr22-43450000	chr22	43450000	43500000	+	-0.386379497149645
chr22-43500000	chr22	43500000	43550000	+	-0.556907304916868
chr22-43550000	chr22	43550000	43600000	+	-0.830029614458313
chr22-43600000	chr22	43600000	43650000	+	-0.784536853867864
chr22-43650000	chr22	43650000	43700000	+	-0.712920250246431
chr22-43700000	chr22	43700000	43750000	+	-0.580175823814983
chr22-43750000	chr22	43750000	43800000	+	-0.162448109329991
chr22-43800000	chr22	43800000	43850000	+	0.117355072456652
chr22-43850000	chr22	43850000	43900000	+	0.652953403380401
chr22-43900000	chr22	43900000	43950000	+	0.827663971276234
chr22-43950000	chr22	43950000	44000000	+	0.34847628801064
chr22-44000000	chr22	44000000	44050000	+	0.159436351633719
chr22-44050000	chr22	44050000	44100000	+	0.303289040291469
chr22-44100000	chr22	44100000	44150000	+	0.206762231359724
chr22-44150000	chr22	44150000	44200000	+	0.419696737566698
chr22-44200000	chr22	44200000	44250000	+	0.642505649953643
chr22-44250000	chr22	44250000	44300000	+	0.749755995518196
chr22-44300000	chr22	44300000	44350000	+	0.501989195892926
chr22-44350000	chr22	44350000	44400000	+	0.113286082322253
chr22-44400000	chr22	44400000	44450000	+	0.180389842817614
chr22-44450000	chr22	44450000	44500000	+	0.574719290024237
chr22-44500000	chr22	44500000	44550000	+	0.493711772356821
chr22-44550000	chr22	44550000	44600000	+	0.32754448914148
chr22-44600000	chr22	44600000	44650000	+	0.244696064991308
chr22-44650000	chr22	44650000	44700000	+	0.611609824724175
chr22-44700000	chr22	44700000	44750000	+	1.00510747849763
chr22-44750000	chr22	44750000	44800000	+	0.930569501605056
chr22-44800000	chr22	44800000	44850000	+	1.08133738164915
chr22-44850000	chr22	44850000	44900000	+	0.770593520842784
chr22-44900000	chr22	44900000	44950000	+	0.287245306280093
chr22-44950000	chr22	44950000	45000000	+	0.44317667261584
chr22-45000000	chr22	45000000	45050000	+	0.790838080421962
chr22-45050000	chr22	45050000	45100000	+	0.999580991939312
chr22-45100000	chr22	45100000	45150000	+	0.873574007706818
chr22-45150000	chr22	45150000	45200000	+	0.825358424737903
chr22-45200000	chr22	45200000	45250000	+	0.949308486287166
chr22-45250000	chr22	45250000	45300000	+	1.03775922608111
chr22-45300000	chr22	45300000	45350000	+	0.893647738456878
chr22-45350000	chr22	45350000	45400000	+	0.826957166647057
chr22-45400000	chr22	45400000	45450000	+	0.982788974375925
chr22-45450000	chr22	45450000	45500000	+	1.21199026867741
chr22-45500000	chr22	45500000	45550000	+	1.17680525702575
chr22-45550000	chr22	45550000	45600000	+	1.07861991556502
chr22-45600000	chr22	45600000	45650000	+	1.14207142055951
chr22-45650000	chr22	45650000	45700000	+	0.897673003949297
chr22-45700000	chr22	45700000	45750000	+	0.873788911934845
chr22-45750000	chr22	45750000	45800000	+	0.814001642343701
chr22-45800000	chr22	45800000	45850000	+	0.932341815607783
chr22-45850000	chr22	45850000	45900000	+	0.863499225250242
chr22-45900000	chr22	45900000	45950000	+	1.09705225678714
chr22-45950000	chr22	45950000	46000000	+	1.16112072268541
chr22-46000000	chr22	46000000	46050000	+	1.24159419592638
chr22-46050000	chr22	46050000	46100000	+	1.24847460042644
chr22-46100000	chr22	46100000	46150000	+	1.0206655367207
chr22-46150000	chr22	46150000	46200000	+	0.956443463290839
chr22-46200000	chr22	46200000	46250000	+	0.828130595681204
chr22-46250000	chr22	46250000	46300000	+	0.962964529347608
chr22-46300000	chr22	46300000	46350000	+	1.10832906620886
chr22-46350000	chr22	46350000	46400000	+	0.939140192603782
chr22-46400000	chr22	46400000	46450000	+	0.657091753522068
chr22-46450000	chr22	46450000	46500000	+	0.714012499057981
chr22-46500000	chr22	46500000	46550000	+	0.768337890592366
chr22-46550000	chr22	46550000	46600000	+	0.711586647451333
chr22-46600000	chr22	46600000	46650000	+	0.426862160773127
chr22-46650000	chr22	46650000	46700000	+	0.160084994422102
chr22-46700000	chr22	46700000	46750000	+	-0.0128141271477936
chr22-46750000	chr22	46750000	46800000	+	-0.46250030192391
chr22-46800000	chr22	46800000	46850000	+	-0.236004473372498
chr22-46850000	chr22	46850000	46900000	+	-0.61749594825598
chr22-46900000	chr22	46900000	46950000	+	-0.813171706050978
chr22-46950000	chr22	46950000	47000000	+	-0.745990676916292
chr22-47000000	chr22	47000000	47050000	+	-0.801290062219776
chr22-47050000	chr22	47050000	47100000	+	-0.806120342941606
chr22-47100000	chr22	47100000	47150000	+	-0.638607676151631
chr22-47150000	chr22	47150000	47200000	+	-1.21900936223425
chr22-47200000	chr22	47200000	47250000	+	-1.21145194461779
chr22-47250000	chr22	47250000	47300000	+	-0.770053807943387
chr22-47300000	chr22	47300000	47350000	+	-1.04982917734128
chr22-47350000	chr22	47350000	47400000	+	-1.25832842640643
chr22-47400000	chr22	47400000	47450000	+	-1.11439795871136
chr22-47450000	chr22	47450000	47500000	+	-1.50734183203763
chr22-47500000	chr22	47500000	47550000	+	-1.53714450866333
chr22-47550000	chr22	47550000	47600000	+	-1.33338533492554
chr22-47600000	chr22	47600000	47650000	+	-1.51975577384391
chr22-47650000	chr22	47650000	47700000	+	-1.61874486145431
chr22-47700000	chr22	47700000	47750000	+	-1.56252992099682
chr22-47750000	chr22	47750000	47800000	+	-1.66692822679483
chr22-47800000	chr22	47800000	47850000	+	-1.57440899512274
chr22-47850000	chr22	47850000	47900000	+	-1.53079932778825
chr22-47900000	chr22	47900000	47950000	+	-1.51010305544904
chr22-47950000	chr22	47950000	48000000	+	-1.57118436300944
chr22-48000000	chr22	48000000	48050000	+	-1.59490719252891
chr22-48050000	chr22	48050000	48100000	+	-1.48620470935894
chr22-48100000	chr22	48100000	48150000	+	-1.37863695843016
chr22-48150000	chr22	48150000	48200000	+	-1.54441282767134
chr22-48200000	chr22	48200000	48250000	+	-1.61774663728952
chr22-48250000	chr22	48250000	48300000	+	-1.53755855609078
chr22-48300000	chr22	48300000	48350000	+	-1.44268185025337
chr22-48350000	chr22	48350000	48400000	+	-1.6553681633881
chr22-48400000	chr22	48400000	48450000	+	-1.51818250564193
chr22-48450000	chr22	48450000	48500000	+	-1.30627299570994
chr22-48500000	chr22	48500000	48550000	+	-1.56535548714589
chr22-48550000	chr22	48550000	48600000	+	-1.58271367238654
chr22-48600000	chr22	48600000	48650000	+	-1.58423722067688
chr22-48650000	chr22	48650000	48700000	+	-1.49809010362114
chr22-48700000	chr22	48700000	48750000	+	-1.54912120599974
chr22-48750000	chr22	48750000	48800000	+	-1.61110865713093
chr22-48800000	chr22	48800000	48850000	+	-1.51357231621947
chr22-48850000	chr22	48850000	48900000	+	-1.61988269681576
chr22-48900000	chr22	48900000	48950000	+	-1.74494958056695
chr22-48950000	chr22	48950000	49000000	+	-1.58717186121821
chr22-49000000	chr22	49000000	49050000	+	-1.64417167424943
chr22-49050000	chr22	49050000	49100000	+	-1.58421856180142
chr22-49100000	chr22	49100000	49150000	+	-1.71934047008175
chr22-49150000	chr22	49150000	49200000	+	-1.77656959697796
chr22-49200000	chr22	49200000	49250000	+	-1.64667451326272
chr22-49250000	chr22	49250000	49300000	+	-1.47545968619554
chr22-49300000	chr22	49300000	49350000	+	-1.36231967468314
chr22-49350000	chr22	49350000	49400000	+	-1.55533622583788
chr22-49400000	chr22	49400000	49450000	+	-1.59058144784429
chr22-49450000	chr22	49450000	49500000	+	-1.38435472943645
chr22-49500000	chr22	49500000	49550000	+	-1.47248933592074
chr22-49550000	chr22	49550000	49600000	+	-1.58260224763381
chr22-49600000	chr22	49600000	49650000	+	-1.56583011485444
chr22-49650000	chr22	49650000	49700000	+	-1.53717132233682
chr22-49700000	chr22	49700000	49750000	+	-1.19337743364349
chr22-49750000	chr22	49750000	49800000	+	-0.308339908282309
chr22-49800000	chr22	49800000	49850000	+	0.180759829950724
chr22-49850000	chr22	49850000	49900000	+	0.205937272125604
chr22-49900000	chr22	49900000	49950000	+	0.47461234193715
chr22-49950000	chr22	49950000	50000000	+	0.644103979718247
chr22-50000000	chr22	50000000	50050000	+	0.295646733488859
chr22-50050000	chr22	50050000	50100000	+	0.0917130147344181
chr22-50100000	chr22	50100000	50150000	+	0.388183909908829
chr22-50150000	chr22	50150000	50200000	+	0.791639879708229
chr22-50200000	chr22	50200000	50250000	+	0.779911149934392
chr22-50250000	chr22	50250000	50300000	+	1.11075537563512
chr22-50300000	chr22	50300000	50350000	+	1.31169316903546
chr22-50350000	chr22	50350000	50400000	+	1.02631178918809
chr22-50400000	chr22	50400000	50450000	+	0.964894058180905
chr22-50450000	chr22	50450000	50500000	+	1.09180797922695
chr22-50500000	chr22	50500000	50550000	+	1.09774226806147
chr22-50550000	chr22	50550000	50600000	+	1.05489604677461
chr22-50600000	chr22	50600000	50650000	+	1.02040630593254
chr22-50650000	chr22	50650000	50700000	+	0.916202794215987
chr22-50700000	chr22	50700000	50750000	+	0.840599550583957
chr22-50750000	chr22	50750000	50800000	+	0.822130575309871
